Statement,Label
"Gov. (Scott) Walker has yet to create a job, he gives away millions to his friends, and he raises taxes on working people.",FALSE
"Because of President Barack Obamas failure to push job creation, the black unemployment rate in Ferguson, Mo., is three times higher than the white unemployment rate.",FALSE
"70 percent of the people who voted on June 5, 2012, just didnt feel comfortable with the recall of the governor, weakening any idea that Wisconsin is fully behind this Walker agenda.",TRUE
"A sign in Dearborn, Mich., for the Advancement of Islamic Agenda for America says, Allah be praised. America we will kill you all and nothing you can do to stop it.",FALSE
Obama regime planned the influx of illegal alien children at the border.,FALSE
"134,000 (criminal) aliens have been released by the (Obama) administration in just the past two years.",TRUE
"Says if you are shot in the city of Newark, you have over an 80 percent chance that youve been arrested before an average of 10 times.",TRUE
"When it comes to taking cuts in tough budget times, Wisconsin state workers havent had to sacrifice.",FALSE
Says Donald Trump has been talking about the option of using a nuclear weapon against our Western European allies.,FALSE
McCain intervened on behalf of Charles Keating with federal regulators... that allowed Keating to continue his fraud at an incredible cost to taxpayers.,TRUE
Says the National Labor Relations Board told Boeing that it couldnt build a factory in South Carolina because South Carolina is a right-to-work state.,FALSE
"Since Newtown, more people have died at the end of a gun than we have lost in Afghanistan.",TRUE
"The Trump Winery near Charlottesville, Va. is the largest winery on the East Coast.",FALSE
Only 18 percent of jobs are accessible by transit for metro Atlanta residents. 33 percent for those living in the city.,TRUE
"Why would our president close the embassy to the Vatican? Hopefully, it is not retribution for Catholic organizations opposing Obamacare.",FALSE
"With those first principles, it allowed a fellow like me to get in his truck and go from one end of the state to the other; started 20 points down and wound up 20 points ahead on election night.",TRUE
I have the No. 1 show on NBC.,TRUE
Says Judge JoAnne Kloppenburg agreed to use a technicality to give a convicted sex offender a new hearing because he didnt understand the charge.,FALSE
"According to a government supplier of emergency products, the Disaster Assistance Response Team was told to be prepared to be activated in the month of October for an outbreak of Ebola.",FALSE
That luxury jet was over the top. I put it on eBay.,TRUE
Thirty-five states have accepted high-speed intercity rail money.,TRUE
Says Hillary Clinton completely ignored dozens and dozens of requests for more security for the Benghazi consulate.,TRUE
There is no evidence to support the claim that Guantanamo is used as a recruiting tool for terrorists.,TRUE
Says Obama has doubled the stock market from where we started when he was sworn into office,FALSE
On supporting the budget proposed by Rep. Paul Ryan,FALSE
"When I became governor, I inherited a large deficit. You know what? We just turned that into the largest surplus in Virginia history.",FALSE
My support from young voters -- those 18 to 24 -- in November 2014 was largely unheard of for a Republican.,TRUE
Obamacarerepresents the largest tax increase in the history of the world.,FALSE
"John McCain opposed bankruptcy protections for families ""who were only in bankruptcy because of medical expenses they couldn't pay.""",TRUE
"Even a 100 percent tax on millionaires would only fund four months of government operations, failing to seriously address budget deficits and debt.",TRUE
Thousands of Westerners and Americans are fighting with extremists in eastern Syria and Iraq.,TRUE
Claims Supreme Court Justice Ruth Bader Ginsburg said she prefers the South African Constitution over the United States Constitution.,FALSE
Says Hillary Clinton was literally present when we pressed the reset button with Russia just a few months after Russia had invaded Georgia.,TRUE
Our national debt ... is on track to exceed the size of our entire economy ... in just two more years.,TRUE
I will keep taxes low and cut them where I can. My opponent will raise them.,TRUE
"The IRS filed an $11,000 lien against (Allen) West for back taxes. Three liens were placed on his home for unpaid bills, and a judge ordered West to pay over $5,000 for past due credit card bills.",TRUE
Says we could have saved ourselves the cost of building the Powell Butte water reservoir.,FALSE
Says he would have almost twice the actual experience practicing law Greg Abbott did on becoming attorney general of Texas.,TRUE
Gubernatorial candidate Maggie Hassan supported 33 tax and fee increases as Senate Majority Leader.,TRUE
Says challenger Dominic Chavez is a Rick Perry Republican lobbyist.,FALSE
"If you take into account all the people who are struggling for work, or have just stopped looking, the real unemployment rate is over 15 percent.",TRUE
A congressional laundry closed due to the partial government shutdown.,TRUE
"Says Scott Walker cut taxes for the wealthiest and raised taxes on 140,000 Wisconsin families.",TRUE
"If you work 40 hours a week at the proposed minimum wage of $10.10 an hour, you get out of poverty.",TRUE
"In one Colorado hospital, 50 percent of newborns tested had marijuana in their system.",TRUE
"Republicans included the Akin amendment in the Republican Party platform, which bans abortion, even for rape victims.",TRUE
"Says that under City Council Member Randi Shade, Austin had the highest city debt per person in Texas.",FALSE
Gross income tax receipts are exceeding the Administrations projections for this fiscal year prior to Sandy.,TRUE
"Because of a local version of Amendment 4, the taxpayers of St. Pete Beach have had to pay hundreds of thousands in legal bills.",TRUE
"Doctors, nurses, hospitals, even the pharmaceutical industry, (and) AARP say that health reform makes sense to do.",TRUE
Barack Obama loves Che Guevara.,FALSE
Says Betty Sutton and House Democrats gutted Medicare by $741 billion to pay for Obamacare.,FALSE
One out of four corporations doesnt pay a nickel in (federal income) taxes.,TRUE
Were one of the only communities in the country that didnt lose population in the last census.,FALSE
I had five of my citizens that were killed last week because of border security problems.,TRUE
There were more job losses per month in the last three months under President Bush than in the past three months under President Obama.,TRUE
Says the U.S. election system is rigged.,FALSE
Oregon and the federal government now have more than one million acres of burnt land and millions of trees are being left to rot.,TRUE
This (Independent Payment Advisory Board) board can ration care and deny certain Medicare treatments so Washington can fund more wasteful spending.,FALSE
The cheerleaders for the Dallas Cowboys have entertained more troops in the world than Bob Hope.,FALSE
